source_href,name_hotel,region,description,price_label,rating,rating_type,review_count,location,formatted_address,formatted_region
https://www.booking.com/hotel/id/kesari-glory-klungkung.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=230&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Kesari Glory Hotel Nusa Penida,Nusa Penida,"Located in Nusa Penida, a 11-minute walk from Kutampi Beach, Kesari Glory Hotel Nusa Penida has accommodations with an outdoor swimming pool, free private parking, a garden and a shared lounge.",Expensive,8.8,Exceptional,102,"{'lat': -8.6796933, 'lng': 115.5532613}","8HC3+48C, Kutampi Kaler, Nusa Penida, Klungkung Regency, Bali 80771, Indonesia","Nusa Penida, Klungkung"
https://www.booking.com/hotel/id/bali-santi-bungalows.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Bali Santi Bungalows,Candidasa,"Located in Candidasa, Bali Santi Bungalows offers a tropical retreat with an infinity pool and a restaurant on site. Snorkeling trips and soothing in-room massages can be arranged upon request.",Cheap,8.5,Good,464,"{'lat': -8.5063345, 'lng': 115.5608824}","Jl. Raya Candidasa, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali 80871, Indonesia","Manggis, Karangasem"
https://www.booking.com/hotel/id/poka-villa-amp-spa-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Poka Ubud View Villas & Spa by EPS,"Taman, Ubud","Located in Ubud and with Ubud Palace reachable within 3.1 miles, Poka Ubud View Villas & Spa by EPS has concierge services, non-smoking rooms, a garden, free WiFi throughout the property and a...",Expensive,8.4,Good,211,"{'lat': -8.4724756, 'lng': 115.2749224}","Jl. Raya Petulu, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/oculus-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&map_fdco=1&from=searchresults#hotelTmpl,Oculus Bali,Kintamani,"Oculus Bali has a garden, terrace, a restaurant and bar in Kintamani. The property is located 14 miles from Tegallalang Rice Terrace, 20 miles from Goa Gajah and 20 miles from Ubud Palace.",Expensive,8.3,Good,97,"{'lat': -8.2797596, 'lng': 115.3695301}","Jl. Windu Sara, Kedisan, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia","Kintamani, Bangli"
https://www.booking.com/hotel/id/k-club-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,K Club Ubud,Ubud,"K Club Ubud has a fitness center, garden, a terrace and bar in Ubud. Featuring a concierge service, this property also provides guests with a grill.",Expensive,9.4,Wonderful,232,"{'lat': -8.4412345, 'lng': 115.28557}","Jalan Raya Cebok , Kedisan Tegallalang, Kedisan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80561, Indonesia","Tegallalang, Gianyar"
https://www.booking.com/hotel/id/wapa-di-ume-sidemen.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Wapa di Ume Sidemen,Sidemen,"Wapa di Ume Sidemen has free bikes, outdoor swimming pool, a fitness center and garden in Sidemen.",Expensive,9.4,Wonderful,370,"{'lat': -8.4772128, 'lng': 115.4405278}","Banjar Dinas, Jl. Raya Tebola, Telaga Tawang, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia","Sidemen, Karangasem"
https://www.booking.com/hotel/id/cyrus-villa-seminyak.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Cyrus Villa Seminyak by Ini Vie Hospitality,Seminyak,"Located in Seminyak, Cyrus Villa Seminyak by Ini Vie Hospitality has accommodations with a private pool.",Expensive,9.7,Exceptional,6,"{'lat': -8.676650799999999, 'lng': 115.1746668}","Jl. Pengipian No.8x, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
https://www.booking.com/hotel/id/paus-putih.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&map_fdco=1&from=searchresults#hotelTmpl,Paus Putih Hotel,"Mushroom Bay, Nusa Lembongan","Located in Nusa Lembongan, a few steps from Tamarind Beach, Paus Putih Hotel provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.1,Good,75,"{'lat': -8.6814418, 'lng': 115.4365818}","Tamarind Beach, Lembongan island, Nusa Penida, Klungkung Regency, Bali 80771, Indonesia","Nusa Penida, Klungkung"
https://www.booking.com/hotel/id/kubu-beach-lovina.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Lovina Beach Club & Resort,Lovina,"Located in Lovina in the Bali Region, 3.1 mi from Lovina Beach, Kubu Beach Lovina features a large outdoor pool with a whirlpool and a terrace with sun loungers.",Moderate,7.5,Good,280,"{'lat': -8.139439099999999, 'lng': 115.0507558}","Jl. Seririt- Singaraja, Tukadmungga, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia","Buleleng, Buleleng"
https://www.booking.com/hotel/id/elevate-bali-by-hanging-gardens-munduk.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Elevate Bali by Hanging Gardens Munduk,Munduk,"With mountain views, Elevate Bali by Hanging Gardens Munduk is located in Munduk and has a restaurant, room service, bar, garden, year-round outdoor pool and terrace.",Cheap,8.6,Exceptional,51,"{'lat': -8.2709908, 'lng': 115.0813675}","Munduk, Banjar, Buleleng Regency, Bali 81152, Indonesia","Banjar, Buleleng"
https://www.booking.com/hotel/id/anapuri-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Anapuri Villas,Ketewel,"Offering an outdoor pool and barbecue, Anapuri Villas is set in Ketewel in the Bali Region, 11 mi from Kuta. There is a games room on site and guests can enjoy the on-site bar.",Cheap,9.4,Wonderful,44,"{'lat': -8.627165999999999, 'lng': 115.3010561}","Jl. Ida Bagus Mantra Banjar Pabean, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
https://www.booking.com/hotel/id/solo-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Solo Villas & Retreat,"Taman, Ubud","Surrounded by rice fields, Solo Villas & Retreat is located in Ubud, 1640 feet from Ubud Market. It features an outdoor pool and a spa center. Guests can enjoy the on-site bar.",Expensive,9.4,Wonderful,136,"{'lat': -8.4970191, 'lng': 115.2610869}","Ubud, Gianyar Regency, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/batu-ampar-bungalows.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Batu Ampar Menjangan,Banyuwedang,"Located conveniently near Banyuwedang and Pemuteran, in the quiet and natural setting of rural Bali, Batu Ampar Menjangan features an outdoor pool with deep end and shallow end for children.",Expensive,8.7,Exceptional,62,"{'lat': -8.1369689, 'lng': 114.5722854}","japan mimpi, The Cottage, Batu Ampar, Pejarakan, Bali 81155, Indonesia","Gerokgak, Buleleng"
https://www.booking.com/hotel/id/ketut-39-s-place-nedaje-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ketut's Place Villas Ubud,"Taman, Ubud","Ketut's Place Villas Ubud features an outdoor swimming pool, garden, a shared lounge and bar in Ubud. This 4-star hotel offers a concierge service and a tour desk.",Expensive,8.8,Exceptional,425,"{'lat': -8.490807499999999, 'lng': 115.2654799}","Jl. Suweta No.85, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/majapahit-beach-villas-villa-maya.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Majapahit Beach Villas by Nakula,Ketewel,"Located in Ketewel, Majapahit Beach Villas by Nakula is a 5-star estate offering private pools and hot tubs. Sea views and private butlers, chefs and massage therapists await guests.",Expensive,9,Wonderful,23,"{'lat': -8.6301499, 'lng': 115.2984528}","Banjar Pabean, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
https://www.booking.com/hotel/id/the-artini-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=245&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Artini Dijiwa Ubud,"Pengosekan, Ubud","The Artini Resort is located in the heart of Ubud, a 20-minute walk from Ubud Art Market. The hotel is nestled in natural surroundings and features an outdoor pool.",Expensive,8.6,Exceptional,509,"{'lat': -8.5214264, 'lng': 115.2645096}","Jl. Raya Pengosekan Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/11sacred-river-village.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=246&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Keramas Sacred River Village,Keramas,"Set in Keramas, 2.7 mi from Lebih Beach, Keramas Sacred River Village offers accommodations with a restaurant, free private parking, an outdoor swimming pool and a bar.",Moderate,8.2,Good,104,"{'lat': -8.586593600000002, 'lng': 115.3299713}","Jl. Selukat, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia","Blahbatuh, Gianyar"
https://www.booking.com/hotel/id/baliku-dive-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=247&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&map_fdco=1&from=searchresults#hotelTmpl,Baliku Dive Resort,Amed,"Nestled into the hillside above a fishing village, Baliku Dive Resort features an outdoor pool and a sun deck with stunning views of Lombok Strait.",Moderate,8.9,Exceptional,89,"{'lat': -8.3641923, 'lng': 115.6994526}","Banyuning, Jl. Raya Amed, Bunutan, Kec. Abang, Kabupaten Karangasem, Bali 80852, Indonesia","Abang, Karangasem"
https://www.booking.com/hotel/id/puri-sebali-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=248&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Puri Sebali Resort,"Sambahan, Ubud","Boasting an outdoor swimming pools and free WiFi access throughout, Puri Sebali Resort provides a tranquil getaway in Ubud. It is located just a 15-minute drive from Ubud Market.",Moderate,9.3,Wonderful,241,"{'lat': -8.4708618, 'lng': 115.2581762}","Jl. Raya Sebali, Kelusa, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/medewi-beach-inn.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=249&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Medewi Beach Inn,"Medewi, Pulukan","Located in Pulukan in the Bali Region, 6.2 mi from Rambut Siwi Temple, Medewi Beach Inn features a terrace and views of the garden. Guests can enjoy the on-site restaurant.",Cheap,8.8,Exceptional,43,"{'lat': -8.4187362, 'lng': 114.8064355}","Jl. Pantai Medewi, Medewi, Kec. Pekutatan, Kabupaten Jembrana, Bali 82262, Indonesia","Pekutatan, Jembrana"
https://www.booking.com/hotel/id/ubud-aura.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=250&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175629&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ubud Aura Retreat,"Pengosekan, Ubud","Located in Ubud, a 9-minute walk from Ubud Monkey Forest, Ubud Aura Retreat provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Moderate,9,Wonderful,271,"{'lat': -8.519067, 'lng': 115.2641504}","Jl. Hanoman No.888, Ubud, Kec. Gianyar, Kabupaten Gianyar, Bali 80571, Indonesia","Gianyar, Gianyar"
https://www.booking.com/hotel/id/jero-tumbuk-private-villa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=252&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Jero Tumbuk Private Villa,Selat,"Providing mountain views, Jero Tumbuk Private Villa in Selat provides accommodations, an outdoor swimming pool, a garden, a shared lounge, a terrace and a restaurant.",Expensive,8.3,Good,12,"{'lat': -8.4376683, 'lng': 115.48426}","Baledan St, Selat, Karangasem Regency, Bali 80862, Indonesia","Selat, Karangasem"
https://www.booking.com/hotel/id/anumana-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=253&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Anumana Ubud Hotel,"Downtown Ubud, Ubud","Offering an outdoor pool and a restaurant, Anumana Ubud Hotel is less than a 5-minute walk from the sacred Monkey Forest. A 24-hour front desk and Free WiFi access are available.",Expensive,8.9,Exceptional,591,"{'lat': -8.5183574, 'lng': 115.2621539}","Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/neano-escape.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=254&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&map_fdco=1&from=searchresults#hotelTmpl,NEANO ESCAPE,Manggis,"Located in Manggis, a 16-minute walk from Buitan Beach, NEANO ESCAPE has accommodations with an outdoor swimming pool, free private parking, a fitness center and a garden.",Expensive,9.5,Exceptional,533,"{'lat': -8.4909734, 'lng': 115.5343435}","Jalan Bukit Meluang Desa Adat Apit Yeh, Manggis, Kec. Manggis, Kabupaten Karangasem, Bali 80871, Indonesia","Manggis, Karangasem"
https://www.booking.com/hotel/id/amnaya-resort-kuta.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=255&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Amnaya Resort Kuta,"Kartika Plaza, Kuta","Boasting an à la carte restaurant, Amnaya Resort Kuta provides comfortable accommodations with free in-room WiFi access in Kuta.",Expensive,9.1,Wonderful,2746,"{'lat': -8.7299278, 'lng': 115.1700662}","Jl. Kartika Plaza Gg. Puspa Ayu No.99, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
https://www.booking.com/hotel/id/intercontinental-bali-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=256&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,"InterContinental Bali Resort, an IHG Hotel","Jimbaran Bay, Jimbaran","InterContinental Bali Resort is located along Jimbaran Bay, just 15 minutes’ drive from Ngurah Rai International Airport. It features 6 pools and a 24-hour fitness center.",Expensive,8.8,Exceptional,472,"{'lat': -8.7796489, 'lng': 115.1676792}","Uluwatu St No.45, Jimbaran, Bali, Badung Regency, Bali 80361, Indonesia","Kuta Selatan, Badung"
https://www.booking.com/hotel/id/the-kumpi-bali-by-the-lavana.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=257&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&map_fdco=1&from=searchresults#hotelTmpl,The Kumpi Bali by The Lavana,Tumbak Bayuh,"Located in Tumbak Bayuh, 5.1 miles from Tanah Lot Temple, The Kumpi Bali by The Lavana has accommodations with an outdoor swimming pool, free private parking and a garden.",Expensive,8.8,Exceptional,17,"{'lat': -8.6341468, 'lng': 115.1401164}","Jl. Raya Tiyingtutul No.6, Pererenan, Kab, Kabupaten Badung, Bali 80361, Indonesia","Mengwi, badung"
https://www.booking.com/hotel/id/munduk-jaen-bali-retreat-by-madhava.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=258&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Amarta Pesagi Retreat,Tabanan,"Located in Tabanan, Amarta Pesagi Retreat provides free WiFi, and guests can enjoy a garden, a terrace and a restaurant. An Asian breakfast is available daily at the villa.",Cheap,8.5,Good,40,"{'lat': -8.4453452, 'lng': 115.0915762}","Munduk Juwet, Pesagi, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia","Penebel, Tabanan"
https://www.booking.com/hotel/id/pondok-bali-kabupaten-bangli.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=259&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Bali Cottages Lake View,Kintamani,"Located in Kintamani, within 22 miles of Tegallalang Rice Terrace and 28 miles of Neka Art Museum, Bali Cottages Lake View provides accommodations with a terrace as well as free private parking for...",Cheap,9.1,Wonderful,210,"{'lat': -8.2228889, 'lng': 115.3983505}","Jl. Bun Bulan No.03, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80562, Indonesia","Kintamani, Bangli"
https://www.booking.com/hotel/id/swar-bali-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=260&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Swar Bali Lodge,Munduk,"5 mi from Banyumala Waterfall, Swar Bali Lodge is set in Munduk and features rooms with free WiFi. The property provides mountain views. All units are equipped with a flat-screen TV.",Expensive,8.1,Good,139,"{'lat': -8.2635218, 'lng': 115.0444411}","Banjar Tabog, Jl. Kayu Putih - Munduk, Banyuasri, Kec. Buleleng, Kabupaten Buleleng, Bali 81161, Indonesia","Buleleng, Buleleng"
https://www.booking.com/hotel/id/beach-house-west-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=261&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Paradise West-Bali,Palasari,"Located a few steps from Melaya Beach, Paradise West-Bali offers an outdoor swimming pool, a garden and air-conditioned accommodations with a terrace and free WiFi.",Cheap,9.3,Wonderful,11,"{'lat': -8.2603999, 'lng': 114.4775687}","PFQH+R2C, Jl. Ikan Paus, Sumbersari, Kec. Melaya, Kabupaten Jembrana, Bali 82252, Indonesia","Melaya, Jembrana"
https://www.booking.com/hotel/id/karana-resort-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=262&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&map_fdco=1&from=searchresults#hotelTmpl,Freddies Villas Ubud Bali,Sukawati,"Set in Lot Tunduh in the south of Ubud, 1 mi from Bali Zoo, Karana Ubud provides air-conditioned rooms with free WiFi. The property has a bar, as well as a restaurant serving local cuisine.",Moderate,7.7,Good,37,"{'lat': -8.5784988, 'lng': 115.2650897}","Jalan Gunung Abang, Banjar, Penataran, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80423, Indonesia","Ubud, Gianyar"
https://www.booking.com/hotel/id/ananda-singaraja.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=263&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Ananda Homestay,Singaraja,"Offering river views, Ananda Homestay in Singaraja has accommodations and a garden. Free WiFi is offered.",Expensive,9.2,Wonderful,82,"{'lat': 29.8516871, 'lng': 79.60588410000001}","Jl. Poh Santog, Lemukih, Kec. Sawan, Kabupaten Buleleng, Bali 81171","Sawan, Buleleng"
https://www.booking.com/hotel/id/coco-garden.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=264&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175631&map_fdco=1&from=searchresults#hotelTmpl,Coco Garden,Kubutambahan,"Located in Air Sanih Village, 30 mi from Ubud, Coco Garden features air-conditioned rooms with free WiFi throughout the property. Some units feature a seating area where you can relax.",Expensive,8.9,Exceptional,54,"{'lat': (None) , 'lng': (None)}","W68C+Q89, Jl. Majapahit, Kubutambahan, Kec. Kubutambahan, Kabupaten Buleleng, Bali 81171","Kubutambahan, Buleleng"
