source_href,name_hotel,region,description,price_label,rating,rating_type,review_count
https://www.booking.com/hotel/id/kiskenda-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Kiskenda Cottages & Restaurant,"Downtown Ubud, Ubud","Welcoming guests with a swimming pool amid tropical greenery, Kiskenda Cottages & Restaurant is a 3-star accommodations located 1312 feet from Ubud Monkey Forest.",Moderate,8.5,Good,560
https://www.booking.com/hotel/id/padang-bai-beach-bungalows-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=155&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Absolute Scuba Bali Dive Resort,Padangbai,"Located in a traditional fishing village, 164 feet from the fast boat jetty, Absolute Scuba Bali Dove Resort offers direct beach access.",Cheap,8,Good,419
https://www.booking.com/hotel/id/siddhartha-ocean-front-resort-amp-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Siddhartha Oceanfront Resort & Spa Bali,Tulamben,"Located in the village of Kubu in East Bali's Karangasem, Siddhartha Oceanfront Resort & Spa Bali Bali offers amazing beachfront accommodations.",Expensive,9.1,Wonderful,45
https://www.booking.com/hotel/id/bali-true-living.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&map_fdco=1&from=searchresults#hotelTmpl,Bali True Living,"Imam Bonjol, Denpasar","Located in the western part of Denpasar and 5 minutes from Trans Studio Mall, Bali True Living offers a cozy stay featuring free WiFi access, and free on site parking for guests who drive.",Moderate,7.6,Good,127
https://www.booking.com/hotel/id/mere-resort-nusa-penida.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Mere Sea View Resort & Spa,Batununggul,"Located 1.6 miles from Kutampi Beach, Mere Sea View Resort & Spa offers 4-star accommodations in Batununggul and features a garden, a terrace and a restaurant.",Moderate,7.8,Good,12
https://www.booking.com/hotel/id/the-mg-villa-amp-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The MG Villa & SPA,Nusa Penida,"Located in Nusa Penida, a 4-minute walk from Nusapenida White Sand Beach, The MG Villa & SPA has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.6,Exceptional,98
https://www.booking.com/hotel/id/sunny-village.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sunny Village Berawa,"Berawa, Canggu","Located a 8-minute walk from Berawa Beach, Sunny Village Berawa offers an outdoor swimming pool, a garden and air-conditioned accommodations with a balcony and free WiFi.",Expensive,9.2,Wonderful,36
https://www.booking.com/hotel/id/weda-cita-resort-and-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Weda Cita Resort and Spa by Mahaputra,Ubud,"Weda Cita Resort and Spa by Mahaputra features an outdoor swimming pool, garden, a terrace and restaurant in Ubud.",Expensive,9.2,Wonderful,633
https://www.booking.com/hotel/id/villa-sanglung-private-pool.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&map_fdco=1&from=searchresults#hotelTmpl,Sanglung Villas Private Pool,Kubutambahan,"Located in Kubutambahan, Sanglung Villas Private Pool offers far-reaching views of the sea and lush greenery.",Expensive,9,Wonderful,74
https://www.booking.com/hotel/id/alamgangga-villa-tirtagangga.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,AlamGangga Villas Tirta Gangga,Tirtagangga,"AlamGangga Villas Tirta Gangga features an outdoor swimming pool, garden, a terrace and restaurant in Tirtagangga. There is free private parking and the property provides paid airport shuttle service....",Moderate,8.5,Good,25
https://www.booking.com/hotel/id/fullmoon-bungalows-klungkung-bali1.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Fullmoon Bungalows,Toyapakeh,"Located a 6-minute walk from Sun Sun Beach, Fullmoon Bungalows offers a garden, a terrace and air-conditioned accommodations with a balcony and free WiFi.",Moderate,8.9,Exceptional,24
https://www.booking.com/hotel/id/tijili-seminyak.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Tijili Seminyak,"Drupadi, Seminyak","Featuring an outdoor pool and a 24-hour front desk, Tijili Seminyak is strategically located a 5-minute walk from Double Six Beach and a 5-minute drive from Seminyak Square.",Moderate,8.2,Good,323
https://www.booking.com/hotel/id/suma.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&map_fdco=1&from=searchresults#hotelTmpl,Hotel Suma,Lovina,"Located a 1-minute walk from Banyualit Beach, Hotel Suma features an outdoor pool, massage and spa services. Its tour desk organizes snorkeling, diving and fishing trips.",Expensive,8.3,Good,401
https://www.booking.com/hotel/id/sagara-boutique-beach.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sagara Candidasa,Candidasa,"Located in Candidasa, a few steps from Candidasa Beach, Sagara Candidasa provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Expensive,8.5,Good,329
https://www.booking.com/hotel/id/penida-bambu-green-suites.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Penida Bambu Green Suites,Nusa Penida,"Penida Bambu Green Suites has an outdoor swimming pool, garden, a terrace and bar in Nusa Penida.",Expensive,9.1,Wonderful,345
https://www.booking.com/hotel/id/the-menjangan.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Menjangan by LifestyleRetreats,Banyuwedang,"The Menjangan by LifestyleRetreats is in Singaraja within the tropical West Bali National Park. Overlooking Sentigi Beach, it has luxurious rooms with free Wi-Fi. Free parking and a pool are...",Expensive,9.1,Wonderful,201
https://www.booking.com/hotel/id/teratai-villa-canggu.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Teratai Villa Canggu by Ini Vie Hospitality,"Batu Bolong, Canggu","Located in Canggu, 1.8 miles from Batu Bolong Beach and 1.8 miles from Canggu Beach, Teratai Villa Canggu by Ini Vie Hospitality has accommodations with free WiFi and a garden with a terrace and pool...",Expensive,8.6,Exceptional,27
https://www.booking.com/hotel/id/loka-cita-eco-lodge.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Tepi Sawah Lodge & Retreat,Jatiluwih,"Located near Jatiluwih,  Tepi Sawah Lodge & Retreat is located in Wongaya Gede village on the slope of Mount Batukaru. Free WiFi access is available in this holiday park.",Expensive,9.7,Exceptional,124
https://www.booking.com/hotel/id/d-amp-d-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&map_fdco=1&from=searchresults#hotelTmpl,D&D homestay,Pesanggaran,"Featuring a garden, a terrace, a restaurant and a bar, D&D homestay is located in the Serangan district of Pesanggaran, only 3.5 miles from Serangan Turtle Island.",Expensive,8.9,Exceptional,115
https://www.booking.com/hotel/id/the-wakanda-luxury.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,TheWakanda Resort A Pramana Experience,Ubud,"Located in Ubud, 2.7 miles from Tegenungan Waterfall, TheWakanda Resort A Pramana Experience has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Cheap,9.3,Wonderful,259
https://www.booking.com/hotel/id/asri-villas.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Asri Villas Bingin,Bingin Beach,"Located in Bingin Beach, a 6-minute walk from Bingin Beach, Asri Villas Bingin provides accommodations with a garden, free private parking, a shared lounge and a terrace.",Expensive,9.7,Exceptional,26
https://www.booking.com/hotel/id/arkara-villa-and-suite.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175622&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Arkamara Dijiwa Ubud,"Penestanan, Ubud","Located in Ubud, Arkamara Dijiwa Ubud offers pool views and free WiFi throughout, 1.9 mi from Ubud Monkey Forest and 2.7 mi from The Blanco Renaissance Museum.",Moderate,9.2,Wonderful,335
https://www.booking.com/hotel/id/griya-valud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Griya Valud,Sidemen,"Surrounded by lush greeneries, Griya Valud offers accommodations with free WiFi. Set in Sidemen in the Bali region, the accommodations has an on-site restaurant.",Expensive,9,Wonderful,197
https://www.booking.com/hotel/id/esterin-taman-wana.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Taman Wana Resort Palasari,Negara,"Located in Negara, 27 miles from Menjangan Island, Taman Wana Resort Palasari has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.",Moderate,7,Good,47
https://www.booking.com/hotel/id/batur-homestay.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=179&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Batur Homestay and Lodge,Bangli,"With Tegallalang Rice Terrace reachable in 21 miles, Batur Homestay and Lodge provides accommodations, a restaurant, a garden, a shared lounge and a terrace.",Expensive,9,Wonderful,211
https://www.booking.com/hotel/id/alam-kawi-ubud-resort-amp-spa.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Alam Kawi Ubud Resort & Spa,Gianyar,"Alam Kawi Ubud Resort & Spa features an outdoor swimming pool, garden, a terrace and restaurant in Gianyar.",Expensive,8.2,Good,71
https://www.booking.com/hotel/id/sekumpul-bnb.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=181&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Sekumpul BnB,Singaraja,"With mountain views, Sekumpul BnB is located in Singaraja and has a restaurant, a shared kitchen, bar, garden and terrace. The bed and breakfast features both WiFi and private parking free of charge.",Cheap,9.5,Exceptional,148
https://www.booking.com/hotel/id/astana-swaha.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=182&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Astana Swaha Villa,Sidemen,"Located in the tranquil Sidemen Village, Astana Swaha Villa presents an amazing getaway featuring an outdoor swimming pool overlooking fantastic views of mountain and lush valley.",Expensive,8.3,Good,60
https://www.booking.com/hotel/id/villa-eden-seminyak.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=183&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Eden The Residence at The Sea - CHSE Certified,"Batubelig, Seminyak","Eden The Residence at The Sea - CHSE Certified is located in Seminyak, 164 feet from the sea. It features modern villas with private pools. Popular shopping area is only a 5-minute drive.",Expensive,9.2,Wonderful,4
https://www.booking.com/hotel/id/surfer-house-surfschool-amp-camp-8.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=184&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Jungle House - surf & stay,"Medewi, Pulukan","Featuring a garden, terrace and views of mountain, Jungle House - surf & stay is located in Pulukan, 1.1 miles from Medewi Beach.",Expensive,8.9,Exceptional,56
https://www.booking.com/hotel/id/puri-bali-lovina3.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=185&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Puri Bali Hotel,"Lovina Beach, Lovina","Facing the beachfront, Puri Bali Hotel offers 2-star accommodations in Lovina and has an outdoor swimming pool, garden and shared lounge.",Expensive,8.1,Good,622
https://www.booking.com/hotel/id/batur-panorama-kintamani1.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Batur Panorama,Kintamani,"With Tegallalang Rice Terrace reachable in 21 miles, Batur Panorama has accommodations, a restaurant, an outdoor swimming pool, a garden and a terrace.",Expensive,8.7,Exceptional,279
https://www.booking.com/hotel/id/lihat-sawah-1.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Villa Karma Loka,Sidemen,"Boasting stunning views of surrounding rice paddy fields,  Villa Karma Loka offers rustic rooms with free Wi-Fi.",Expensive,8.4,Good,410
https://www.booking.com/hotel/id/batu-agung-creative-villa-resort.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Batu Agung Villa Ubud,"Pengosekan, Ubud","Featuring an outdoor pool, Batu Agung Villa Ubud in Ubud provides accommodations with free WiFi and free private parking for guests who drive.",Expensive,8.6,Exceptional,200
https://www.booking.com/hotel/id/best-western-premier-agung-resort-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=189&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Best Western Premier Agung Resort Ubud,Ubud,"Featuring views of lush tropical greenery, Best Western Premier Agung Resort Ubud offers accommodations in Ubud.",Expensive,8.6,Exceptional,317
https://www.booking.com/hotel/id/mara-river-safari-lodge-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Mara River Safari Lodge Bali,Keramas,"Mara River Safari Lodge is located within the Bali Safari & Marine Park near Mount Agung. The resort offers free internet access, an outdoor pool, a spa and a restaurant.",Expensive,8.8,Exceptional,345
https://www.booking.com/hotel/id/shanti-natural-panorama-view.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Shanti Natural Panorama View Hotel,Singaraja,"Located on Sambangan Hill, Shanti Natural Panorama View Hotel offers sweeping views of the rice fields with green valley views.",Expensive,9.2,Wonderful,63
https://www.booking.com/hotel/id/the-sebali-resort-ubud.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=192&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Sebali Resort,Ubud,"Located in Ubud, 3.6 miles from Ubud Palace, The Sebali Resort provides accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.",Cheap,9.1,Wonderful,328
https://www.booking.com/hotel/id/melia-bali.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=193&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Melia Bali,"BTDC, Nusa Dua","Melia Bali features 5 restaurants, a large lagoon swimming pool and a tropical landscaped garden.",Expensive,8.4,Good,"1,625"
https://www.booking.com/hotel/id/tribe-bali-kuta-beach.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=194&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Tribe Bali Kuta Beach,"Downtown Kuta, Kuta","Located in Kuta, a few steps from Kuta Beach, Tribe Bali Kuta Beach has accommodations with an outdoor swimming pool, free private parking, a fitness center and a bar.",Expensive,8.7,Exceptional,348
https://www.booking.com/hotel/id/desak-putu-putera-cottages.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=195&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Desak Putu Putera Cottages,Ubud,"Offering an outdoor pool and views of the pool, Desak Putu Putera Cottages is located in Ubud in the Bali Region, a 10-minute walk from Ubud Monkey Forest. Free private parking is available on site.",Cheap,8.4,Good,491
https://www.booking.com/hotel/id/puri-lumbung.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=196&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Puri Lumbung Cottages Restaurant & Spa Munduk,Munduk,"Set in North Bali, Puri Lumbung Cottages is a 1.5-hour drive from Ngurah Rai Airport. Surrounded by nature, it offers simple yet charming accommodations with a spa and a restaurant.",Cheap,8.4,Good,95
https://www.booking.com/hotel/id/the-cali-villas-canggu-kabupaten-badung.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=197&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,The Cali Villas Canggu,"Batu Bolong, Canggu","Located in Canggu, a 6-minute walk from Nelayan Beach and 600 yards from Canggu Beach, The Cali Villas Canggu has accommodations with air conditioning and access to a garden with an outdoor swimming...",Cheap,9.6,Exceptional,245
https://www.booking.com/hotel/id/graha-madesimon.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=198&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&map_fdco=1&from=searchresults#hotelTmpl,Graha Madesimon,Ketewel,"Located in Ketewel, Graha Madesimon has a garden, shared lounge, terrace, and free WiFi throughout the property.",Cheap,9.4,Wonderful,81
https://www.booking.com/hotel/id/pondok-diana-kabupaten-karangasem.html?sid=b9709cd8ce176378f5bf317f22dd8ee4&aid=2230186&ucfs=1&arphpl=1&dest_id=835&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=199&sr_order=popularity&srpvid=f0c23a7c639c0165&srepoch=1685175624&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl,Pondok Diana,Jasri,"Located a 13-minute walk from White Sand Beach, Pondok Diana offers a garden, a shared lounge and air-conditioned accommodations with a terrace and free WiFi.",Cheap,9.2,Wonderful,89
